Age,Gender,Education,RaceEdu,County,Region,Party,Party_Detailed,Vote2024_Bucket,"Q1: The following survey seeks your opinion on political topics and is presented here on behalf of a third-party researcher. Any partisan views expressed should be attributed to the researcher, and not to the survey platform.",Q1_Registration,Q3: Which of the following election years did you vote in at least once?_2024 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2022 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_2020 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2018 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_2016 - Presidential Election,Q3: Which of the following election years did you vote in at least once?_2014 - Midterm Elections,Q3: Which of the following election years did you vote in at least once?_I voted in an election that occurred before the options above,Q3: Which of the following election years did you vote in at least once?_I did not vote in any of these elections / wasn't eligible to vote ,Q3_Motivation,Q4_PlanCertainty,Q5_OthersVoting,Q6_TopIssue,Q7_PoliticalOutlook,Q8_PrimaryParty,Q9_GOPGovPrimary,Q10_DEMGovPrimary,Q11_GovGeneral_R,Q12_GovGeneral_D,Q13_Recall2024,Q14_TrumpApprove,"Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Economy, Jobs & Cost of Living","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Immigration & Border Security","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Crime, Public Safety & Policing","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Foreign Policy & National Security","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Healthcare, Social Security & Medicare","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Education, Housing & Family Issues","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Energy, Climate & the Environment","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Guns & Second Amendment Rights","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Civil Rights, Personal Freedoms & Social Issues","Q15: Based on President Trump's position as President, rate his approval rating on his handling of each of these issues. Political Corruption, Lobbying & Money in Politics",Q16_DeSantisApprove,"Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Economy, Jobs & Cost of Living","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Immigration & Border Security","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Crime, Public Safety & Policing","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Foreign Policy & National Security","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Healthcare, Social Security & Medicare","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Education, Housing & Family Issues","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Energy, Climate & the Environment","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Guns & Second Amendment Rights","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Civil Rights, Personal Freedoms & Social Issues","Q17: Based on Ron DeSantis' position as Governor, rate his approval rating on his handling of each of these issues. Political Corruption, Lobbying & Money in Politics",Q18: Please rate the following policies in terms of your approval of them: Eliminate property taxes on homestead properties,Q18: Please rate the following policies in terms of your approval of them: Ban large investment firms from buying single-family homes,Q18: Please rate the following policies in terms of your approval of them: Increase competition in the insurance market,Q18: Please rate the following policies in terms of your approval of them: Remove homeless encampments using state resources,Q18: Please rate the following policies in terms of your approval of them: End H-1B visas and remove foreign workers from state government jobs,Q18: Please rate the following policies in terms of your approval of them: Raise tuition for foreign students at public universities,Q18: Please rate the following policies in terms of your approval of them: Oppose construction of AI data centers in Florida,Q18: Please rate the following policies in terms of your approval of them: Impose a 50% “sin tax” on OnlyFans creators,Q18: Please rate the following policies in terms of your approval of them: Mandate school uniforms in all public schools,Q18: Please rate the following policies in terms of your approval of them: Divest Florida government funds from Israeli bonds,Q18: Please rate the following policies in terms of your approval of them: Paid maternity leave for every mother in Florida,Q18: Please rate the following policies in terms of your approval of them: Public execution for individuals found guilty of crimes linked to the Epstein Files,Q18: Please rate the following policies in terms of your approval of them: Allow parents who withdraw their child from a public school to receive a state-funded education stipend that can be used for private school tuition or other approved educational expenses.,Q18: Please rate the following policies in terms of your approval of them: Raise taxes on out-of-state visitors or residents to offset costs for Floridians,Q18: Please rate the following policies in terms of your approval of them: Banning Palantir from government contracts in Florida,Q19_EpsteinApprove,Q20_DonaldsApprove,Q21_FishbackApprove,Q22_MyronGainesApprove,Q23_NickFuentesApprove,Q24_NewsSource,Q26_IsraelPACEffect
45-64,Female,Bachelor’s degree,"White, College (Non-hispanic)","Broward, FL (12011)",South Florida,Democrat,"Lean Democratic Independent (Independent, usually votes Democratic)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Political Corruption, Lobbying & Money in Politics","Lean Democratic Independent (Independent, usually votes Democratic)",Florida Democratic Party,,Dayna Marie Foster,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly approve,Neutral / no opinion,Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Strongly disapprove,MSNBC / MSNow,Much less likely
45-64,Female,High school or less,"White, Non College (Non-hispanic)","Sarasota, FL (12115)",Tampa Bay / Southwest,Republican,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",,,Yes,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not too motivated,I do not plan to vote,Most,"Healthcare, Social Security & Medicare","Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Somewhat approve,Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Strongly approve,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Somewhat disapprove,Somewhat approve,Neutral / no opinion,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Local TV news,No difference / no opinion
45-64,Male,Bachelor’s degree,"White, College (Non-hispanic)","Orange, FL (12095)",Central Florida,Democrat,"Lean Democratic Independent (Independent, usually votes Democratic)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Economy, Jobs & Cost of Living","Lean Democratic Independent (Independent, usually votes Democratic)",Florida Democratic Party,,Jerry Demings,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Strongly approve,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Strongly approve,Strongly disapprove,Strongly approve,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,CBS News,Somewhat more likely
30-44,Male,Postgraduate degree,"White, College (Non-hispanic)","Hillsborough, FL (12057)",Tampa Bay / Southwest,Republican,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",All or nearly all,"Civil Rights, Personal Freedoms & Social Issues","Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Florida Democratic Party,,Jerry Demings,"David Jolly, the Democrat","James Fishback, the Republican","Donald Trump, the Republican",Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,CNN,Much more likely
30-44,Male,Some college/Associate's degree,"White, Non College (Non-hispanic)","St. Lucie, FL (12111)",Southeast / Treasure Coast,Republican,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Trump,,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,"Not yet, but I plan to figure it out",About half,Immigration & Border Security,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,CBS News,No difference / no opinion
65+,Male,Some college/Associate's degree,"White, Non College (Non-hispanic)","Polk, FL (12105)",Central Florida,Democrat,"Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Harris,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",Most,"Economy, Jobs & Cost of Living","Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Florida Democratic Party,,David Jolly,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Strongly approve,Somewhat approve,Somewhat disapprove,Strongly disapprove,Somewhat approve,Somewhat approve,Somewhat disapprove,Somewhat disapprove,Strongly approve,Strongly approve,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,NBC News,Somewhat less likely
45-64,Female,High school or less,"White, Non College (Non-hispanic)","Clay, FL (12019)",North Florida / First Coast,Democrat,"Working-Class / Union Democrat (Unions, wages, worker protections)",Trump,,Yes,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not too motivated,"Not yet, but I plan to figure it out",Most,"Education, Housing & Family Issues","Working-Class / Union Democrat (Unions, wages, worker protections)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Strongly disapprove,Somewhat disapprove,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat approve,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Local TV news,No difference / no opinion
18-29,Female,High school or less,"White, Non College (Non-hispanic)","Polk, FL (12105)",Central Florida,Democrat,"Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",,,Yes,Not Selected,Not Selected,Not Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Very motivated,"Not yet, but I plan to figure it out",A few,"Economy, Jobs & Cost of Living","Progressive / Socialist Democrat (Healthcare, climate, inequality, student debt)",Florida Democratic Party,,Not sure / undecided,"David Jolly, the Democrat","David Jolly, the Democrat",,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Strongly approve,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Strongly disapprove,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat disapprove,Somewhat disapprove,Strongly approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Local TV news,Much less likely
30-44,Female,High school or less,Hispanic (Any Race),"Flagler, FL (12035)",North Florida / First Coast,Republican,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Trump,,Yes,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Not Selected,Somewhat motivated,"Yes, I know both how and where",Most,"Economy, Jobs & Cost of Living","Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Republican Party Of Florida,Not sure / undecided,,"Byron Donalds, the Republican","James Fishback, the Republican","Donald Trump, the Republican",Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Neutral / no opinion,Strongly approve,Somewhat disapprove,Strongly approve,Strongly approve,Strongly disapprove,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Fox News,No difference / no opinion
45-64,Female,Some college/Associate's degree,Black/African American,"Duval, FL (12031)",North Florida / First Coast,Independent,"Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Trump,,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,"Not yet, but I plan to figure it out",A few,"Economy, Jobs & Cost of Living","Moderate Independent / Centrist (Issue-by-issue, ticket-splitting voter)",Florida Democratic Party,,Dayna Marie Foster,A third-party / independent candidate,A third-party / independent candidate,"Donald Trump, the Republican",Strongly disapprove,Strongly disapprove,Strongly approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly approve,Neutral / no opinion,Strongly disapprove,Strongly approve,Strongly approve,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Fox News,Much less likely
18-29,Male,High school or less,"White, Non College (Non-hispanic)","Broward, FL (12011)",South Florida,Democrat,"Lean Democratic Independent (Independent, usually votes Democratic)",Harris,,Yes,Selected,Selected,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,"Yes, I know both how and where",A few,"Economy, Jobs & Cost of Living","Lean Democratic Independent (Independent, usually votes Democratic)",Florida Democratic Party,,Not sure / undecided,"David Jolly, the Democrat","David Jolly, the Democrat","Kamala Harris, the Democrat",Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly approve,Strongly approve,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Somewhat approve,Neutral / no opinion,Strongly disapprove,Strongly disapprove,Neutral / no opinion,Strongly disapprove,Strongly disapprove,New York Times,Somewhat less likely
65+,Female,High school or less,"White, Non College (Non-hispanic)","Volusia, FL (12127)",Central Florida,Republican,"America First Republican (Borders, national sovereignty, trade, anti-establishment)",Trump,,Yes,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Extremely motivated,"Not yet, but I plan to figure it out",All or nearly all,"Education, Housing & Family Issues","America First Republican (Borders, national sovereignty, trade, anti-establishment)",Republican Party Of Florida,Not sure / undecided,,Not sure / undecided,Not sure / undecided,"Donald Trump, the Republican",Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Neutral / no opinion,Strongly approve,Neutral / no opinion,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat disapprove,Strongly approve,Strongly approve,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Somewhat disapprove,Strongly approve,Strongly disapprove,Strongly approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Local TV news,Much more likely
30-44,Male,High school or less,"White, Non College (Non-hispanic)","Broward, FL (12011)",South Florida,Republican,"Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Trump,,Yes,Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Not Selected,Somewhat motivated,"Not yet, but I plan to figure it out",About half,"Economy, Jobs & Cost of Living","Populist / Working-Class Republican (Jobs, wages, Social Security, cultural conservatism)",Florida Democratic Party,,David Jolly,"Byron Donalds, the Republican",Not sure / undecided,"Donald Trump, the Republican",Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Neutral / no opinion,Fox News,Somewhat more likely
65+,Male,Some college/Associate's degree,"White, Non College (Non-hispanic)","St. Johns, FL (12109)",North Florida / First Coast,Republican,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Trump,,Yes,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Selected,Not Selected,Not too motivated,I know one but not the other,About half,Immigration & Border Security,"Suburban / Professional Republican (Taxes, economic stability, socially moderate)",Republican Party Of Florida,Not sure / undecided,,"Byron Donalds, the Republican","James Fishback, the Republican","Donald Trump, the Republican",Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Somewhat approve,Somewhat approve,Somewhat approve,Neutral / no opinion,Strongly disapprove,Neutral / no opinion,Neutral / no opinion,Somewhat approve,Somewhat approve,Strongly approve,Strongly approve,Neutral / no opinion,Somewhat approve,Somewhat approve,Somewhat approve,Strongly disapprove,Somewhat approve,Strongly approve,Somewhat approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Somewhat disapprove,Somewhat approve,Somewhat disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,Somewhat approve,Somewhat disapprove,Neutral / no opinion,Somewhat disapprove,Somewhat approve,Somewhat approve,Neutral / no opinion,Neutral / no opinion,Fox News,Much more likely
